VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
10/08/2021 11:00:00 AM,Frederick,129,165157,122,155535,23,17549,152,182706,145,173084
10/08/2021 11:00:00 AM,Garrett,24,12333,30,11249,2,989,26,13322,32,12238
10/08/2021 11:00:00 AM,Harford,137,147834,182,138875,1,13629,138,161463,183,152504
10/08/2021 11:00:00 AM,Howard,190,235171,157,223159,9,14639,199,249810,166,237798
10/08/2021 11:00:00 AM,Kent,8,11085,5,10365,,994,,12079,,11359
10/08/2021 11:00:00 AM,Montgomery,618,753035,560,701054,38,48498,656,801533,598,749552
10/08/2021 11:00:00 AM,OOS,571,225488,304,174573,24,21010,595,246498,328,195583
10/08/2021 11:00:00 AM,Prince Georges,940,543889,846,492407,29,32253,969,576142,875,524660
10/08/2021 11:00:00 AM,Queen Annes,18,29131,18,27259,,2750,,31881,,30009
10/08/2021 11:00:00 AM,Somerset,16,10856,24,9703,1,1148,17,12004,25,10851
10/08/2021 11:00:00 AM,St. Marys,152,60270,119,55803,21,3725,173,63995,140,59528
10/08/2021 11:00:00 AM,Talbot,21,22750,34,21226,1,3023,22,25773,35,24249
10/08/2021 11:00:00 AM,Washington,69,68390,101,62861,24,11454,93,79844,125,74315
10/08/2021 11:00:00 AM,Wicomico,53,49263,75,45343,4,4380,57,53643,79,49723
10/08/2021 11:00:00 AM,Worcester,27,32458,37,30012,,2784,,35242,,32796
10/09/2021 11:00:00 AM,,21,134115,32,116163,154,15806,175,149921,186,131969
10/09/2021 11:00:00 AM,Allegany,14,30857,21,28435,,3364,,34221,,31799
10/09/2021 11:00:00 AM,Anne Arundel,175,355865,237,332357,6,25335,181,381200,243,357692
10/09/2021 11:00:00 AM,Baltimore,290,516441,323,483058,14,37504,304,553945,337,520562
10/09/2021 11:00:00 AM,Baltimore City,230,325363,280,294116,29,21835,259,347198,309,315951
10/09/2021 11:00:00 AM,Calvert,28,55226,29,51144,1,3937,29,59163,30,55081
10/09/2021 11:00:00 AM,Caroline,5,14512,10,13544,,3171,,17683,,16715
10/09/2021 11:00:00 AM,Carroll,32,99928,54,94669,6,10058,38,109986,60,104727
10/09/2021 11:00:00 AM,Cecil,26,47540,30,43723,2,3863,28,51403,32,47586
10/09/2021 11:00:00 AM,Charles,89,93109,93,85619,3,5467,92,98576,96,91086
10/09/2021 11:00:00 AM,Dorchester,6,15478,8,14316,,2329,,17807,,16645
10/09/2021 11:00:00 AM,Frederick,66,165223,93,155628,5,17554,71,182777,98,173182
10/09/2021 11:00:00 AM,Garrett,12,12345,9,11258,,989,,13334,,12247
10/09/2021 11:00:00 AM,Harford,64,147898,82,138957,11,13640,75,161538,93,152597
10/09/2021 11:00:00 AM,Howard,99,235270,101,223260,3,14642,102,249912,104,237902
10/09/2021 11:00:00 AM,Kent,3,11088,4,10369,,994,,12082,,11363
10/09/2021 11:00:00 AM,Montgomery,423,753458,363,701417,12,48510,435,801968,375,749927
10/09/2021 11:00:00 AM,OOS,338,225826,161,174734,9,21019,347,246845,170,195753
10/09/2021 11:00:00 AM,Prince Georges,637,544526,660,493067,12,32265,649,576791,672,525332
10/09/2021 11:00:00 AM,Queen Annes,12,29143,19,27278,,2750,,31893,,30028
10/09/2021 11:00:00 AM,Somerset,6,10862,4,9707,1,1149,7,12011,5,10856
10/09/2021 11:00:00 AM,St. Marys,51,60321,42,55845,4,3729,55,64050,46,59574
10/09/2021 11:00:00 AM,Talbot,8,22758,7,21233,,3023,,25781,,24256
10/09/2021 11:00:00 AM,Washington,44,68434,52,62913,3,11457,47,79891,55,74370
10/09/2021 11:00:00 AM,Wicomico,35,49298,37,45380,1,4381,36,53679,38,49761
10/09/2021 11:00:00 AM,Worcester,13,32471,18,30030,,2784,,35255,,32814
10/10/2021 11:00:00 AM,,2,134117,1,116164,16,15822,18,149939,17,131986
10/10/2021 11:00:00 AM,Allegany,4,30861,7,28442,,3364,,34225,,31806
10/10/2021 11:00:00 AM,Anne Arundel,123,355988,147,332504,2,25337,125,381325,149,357841
10/10/2021 11:00:00 AM,Baltimore,196,516637,223,483281,14,37518,210,554155,237,520799
10/10/2021 11:00:00 AM,Baltimore City,163,325526,154,294270,6,21841,169,347367,160,316111
10/10/2021 11:00:00 AM,Calvert,13,55239,21,51165,,3937,,59176,,55102
10/10/2021 11:00:00 AM,Caroline,9,14521,6,13550,,3171,,17692,,16721
10/10/2021 11:00:00 AM,Carroll,29,99957,53,94722,,10058,,110015,,104780
10/10/2021 11:00:00 AM,Cecil,17,47557,24,43747,1,3864,18,51421,25,47611
10/10/2021 11:00:00 AM,Charles,54,93163,72,85691,1,5468,55,98631,73,91159
10/10/2021 11:00:00 AM,Dorchester,1,15479,4,14320,,2329,,17808,,16649
10/10/2021 11:00:00 AM,Frederick,48,165271,57,155685,1,17555,49,182826,58,173240
10/10/2021 11:00:00 AM,Garrett,5,12350,4,11262,,989,,13339,,12251
10/10/2021 11:00:00 AM,Harford,69,147967,61,139018,8,13648,77,161615,69,152666
10/10/2021 11:00:00 AM,Howard,71,235341,72,223332,2,14644,73,249985,74,237976
10/10/2021 11:00:00 AM,Kent,3,11091,3,10372,,994,,12085,,11366
10/10/2021 11:00:00 AM,Montgomery,314,753772,283,701700,5,48515,319,802287,288,750215
10/10/2021 11:00:00 AM,OOS,266,226092,103,174837,3,21022,269,247114,106,195859
10/10/2021 11:00:00 AM,Prince Georges,409,544935,472,493539,4,32269,413,577204,476,525808
10/10/2021 11:00:00 AM,Queen Annes,3,29146,13,27291,,2750,,31896,,30041
10/10/2021 11:00:00 AM,Somerset,4,10866,4,9711,,1149,,12015,,10860
10/10/2021 11:00:00 AM,St. Marys,31,60352,28,55873,,3729,,64081,,59602
10/10/2021 11:00:00 AM,Talbot,6,22764,11,21244,,3023,,25787,,24267
10/10/2021 11:00:00 AM,Washington,14,68448,54,62967,,11457,,79905,,74424
10/10/2021 11:00:00 AM,Wicomico,6,49304,21,45401,,4381,,53685,,49782
10/10/2021 11:00:00 AM,Worcester,9,32480,10,30040,,2784,,35264,,32824
10/11/2021 11:00:00 AM,Allegany,33,30894,38,28480,2,3366,35,34260,40,31846
10/11/2021 11:00:00 AM,Anne Arundel,379,356367,280,332784,50,25387,429,381754,330,358171
10/11/2021 11:00:00 AM,Baltimore,412,517049,456,483737,35,37553,447,554602,491,521290
10/11/2021 11:00:00 AM,Baltimore City,387,325913,377,294647,13,21854,400,347767,390,316501
10/11/2021 11:00:00 AM,Calvert,67,55306,31,51196,5,3942,72,59248,36,55138
10/11/2021 11:00:00 AM,Caroline,10,14531,9,13559,1,3172,11,17703,10,16731
10/11/2021 11:00:00 AM,Carroll,67,100024,56,94778,7,10065,74,110089,63,104843
10/11/2021 11:00:00 AM,Cecil,56,47613,45,43792,2,3866,58,51479,47,47658
10/11/2021 11:00:00 AM,Charles,121,93284,123,85814,4,5472,125,98756,127,91286
10/11/2021 11:00:00 AM,Dorchester,7,15486,14,14334,1,2330,8,17816,15,16664
10/11/2021 11:00:00 AM,Frederick,151,165422,120,155805,21,17576,172,182998,141,173381
10/11/2021 11:00:00 AM,Garrett,13,12363,9,11271,,989,,13352,,12260
10/11/2021 11:00:00 AM,Harford,130,148097,101,139119,4,13652,134,161749,105,152771
10/11/2021 11:00:00 AM,Howard,141,235482,124,223456,7,14651,148,250133,131,238107
10/11/2021 11:00:00 AM,Kent,6,11097,9,10381,1,995,7,12092,10,11376
10/11/2021 11:00:00 AM,Montgomery,630,754402,430,702130,22,48537,652,802939,452,750667
10/11/2021 11:00:00 AM,OOS,531,226623,181,175018,27,21049,558,247672,208,196067
10/11/2021 11:00:00 AM,Prince Georges,801,545736,710,494249,25,32294,826,578030,735,526543
10/11/2021 11:00:00 AM,Queen Annes,25,29171,31,27322,1,2751,26,31922,32,30073
10/11/2021 11:00:00 AM,Somerset,6,10872,14,9725,2,1151,8,12023,16,10876
10/11/2021 11:00:00 AM,St. Marys,119,60471,71,55944,7,3736,126,64207,78,59680
10/11/2021 11:00:00 AM,Talbot,1,22765,14,21258,5,3028,6,25793,19,24286
10/11/2021 11:00:00 AM,Washington,80,68528,93,63060,15,11472,95,80000,108,74532
10/11/2021 11:00:00 AM,Wicomico,37,49341,49,45450,3,4384,40,53725,52,49834
10/11/2021 11:00:00 AM,Worcester,16,32496,29,30069,4,2788,20,35284,33,32857
10/12/2021 11:00:00 AM,Allegany,18,30912,25,28505,4,3370,22,34282,29,31875
10/12/2021 11:00:00 AM,Anne Arundel,277,356644,287,333071,14,25401,291,382045,301,358472
10/12/2021 11:00:00 AM,Baltimore,400,517449,461,484198,32,37585,432,555034,493,521783
10/12/2021 11:00:00 AM,Baltimore City,371,326284,419,295066,15,21869,386,348153,434,316935
10/12/2021 11:00:00 AM,Calvert,61,55367,57,51253,7,3949,68,59316,64,55202
10/12/2021 11:00:00 AM,Caroline,8,14539,12,13571,2,3174,10,17713,14,16745
10/12/2021 11:00:00 AM,Carroll,64,100088,57,94835,6,10071,70,110159,63,104906
10/12/2021 11:00:00 AM,Cecil,71,47684,59,43851,30,3896,101,51580,89,47747
10/12/2021 11:00:00 AM,Charles,105,93389,129,85943,6,5478,111,98867,135,91421
10/12/2021 11:00:00 AM,Dorchester,10,15496,14,14348,1,2331,11,17827,15,16679
10/12/2021 11:00:00 AM,Frederick,87,165509,92,155897,9,17585,96,183094,101,173482
10/12/2021 11:00:00 AM,Garrett,19,12382,16,11287,3,992,22,13374,19,12279
10/12/2021 11:00:00 AM,Harford,86,148183,110,139229,11,13663,97,161846,121,152892
10/12/2021 11:00:00 AM,Howard,122,235604,120,223576,8,14659,130,250263,128,238235
10/12/2021 11:00:00 AM,Kent,6,11103,6,10387,,995,,12098,,11382
10/12/2021 11:00:00 AM,Montgomery,542,754944,413,702543,29,48566,571,803510,442,751109
10/12/2021 11:00:00 AM,OOS,437,227060,321,175339,29,21078,466,248138,350,196417
10/12/2021 11:00:00 AM,Prince Georges,719,546455,800,495049,21,32315,740,578770,821,527364
10/12/2021 11:00:00 AM,Queen Annes,13,29184,23,27345,1,2752,14,31936,24,30097
10/12/2021 11:00:00 AM,Somerset,7,10879,15,9740,,1151,,12030,,10891
10/12/2021 11:00:00 AM,St. Marys,113,60584,56,56000,19,3755,132,64339,75,59755
10/12/2021 11:00:00 AM,Talbot,10,22775,12,21270,,3028,,25803,,24298
10/12/2021 11:00:00 AM,Washington,57,68585,79,63139,27,11499,84,80084,106,74638
10/12/2021 11:00:00 AM,Wicomico,23,49364,42,45492,5,4389,28,53753,47,49881
10/12/2021 11:00:00 AM,Worcester,24,32520,27,30096,4,2792,28,35312,31,32888
10/13/2021 11:00:00 AM,Allegany,35,30947,58,28563,6,3376,41,34323,64,31939
10/13/2021 11:00:00 AM,Anne Arundel,317,356961,292,333363,54,25455,371,382416,346,358818
10/13/2021 11:00:00 AM,Baltimore,467,517916,405,484603,30,37615,497,555531,435,522218
10/13/2021 11:00:00 AM,Baltimore City,400,326684,410,295476,62,21931,462,348615,472,317407
10/13/2021 11:00:00 AM,Calvert,70,55437,52,51305,7,3956,77,59393,59,55261
10/13/2021 11:00:00 AM,Caroline,13,14552,15,13586,5,3179,18,17731,20,16765
10/13/2021 11:00:00 AM,Carroll,61,100149,56,94891,8,10079,69,110228,64,104970
10/13/2021 11:00:00 AM,Cecil,49,47733,57,43908,2,3898,51,51631,59,47806
10/13/2021 11:00:00 AM,Charles,115,93504,106,86049,9,5487,124,98991,115,91536
10/13/2021 11:00:00 AM,Dorchester,20,15516,10,14358,2,2333,22,17849,12,16691
10/13/2021 11:00:00 AM,Frederick,117,165626,132,156029,12,17597,129,183223,144,173626
10/13/2021 11:00:00 AM,Garrett,8,12390,8,11295,1,993,9,13383,9,12288
10/13/2021 11:00:00 AM,Harford,101,148284,110,139339,28,13691,129,161975,138,153030
10/13/2021 11:00:00 AM,Howard,125,235729,143,223719,17,14676,142,250405,160,238395
10/13/2021 11:00:00 AM,Kent,4,11107,8,10395,,995,,12102,,11390
10/13/2021 11:00:00 AM,Montgomery,587,755531,486,703029,18,48584,605,804115,504,751613
10/13/2021 11:00:00 AM,OOS,485,227545,209,175548,36,21114,521,248659,245,196662
10/13/2021 11:00:00 AM,Prince Georges,787,547242,710,495759,17,32332,804,579574,727,528091
10/13/2021 11:00:00 AM,Queen Annes,14,29198,30,27375,3,2755,17,31953,33,30130
10/13/2021 11:00:00 AM,Somerset,4,10883,5,9745,,1151,,12034,,10896
10/13/2021 11:00:00 AM,St. Marys,143,60727,112,56112,13,3768,156,64495,125,59880
10/13/2021 11:00:00 AM,Talbot,10,22785,14,21284,3,3031,13,25816,17,24315
10/13/2021 11:00:00 AM,Washington,63,68648,130,63269,24,11523,87,80171,154,74792
10/13/2021 11:00:00 AM,Wicomico,35,49399,61,45553,7,4396,42,53795,68,49949
10/13/2021 11:00:00 AM,Worcester,19,32539,23,30119,1,2793,20,35332,24,32912
10/14/2021 11:00:00 AM,,1364,135481,2089,118253,158,15980,1522,151461,2247,134233
10/14/2021 11:00:00 AM,Allegany,21,30968,41,28604,1,3377,22,34345,42,31981
10/14/2021 11:00:00 AM,Anne Arundel,294,357255,242,333605,25,25480,319,382735,267,359085
10/14/2021 11:00:00 AM,Baltimore,445,518361,435,485038,24,37639,469,556000,459,522677
10/14/2021 11:00:00 AM,Baltimore City,370,327054,406,295882,29,21960,399,349014,435,317842
10/14/2021 11:00:00 AM,Calvert,58,55495,75,51380,13,3969,71,59464,88,55349
10/14/2021 11:00:00 AM,Caroline,15,14567,13,13599,1,3180,16,17747,14,16779
10/14/2021 11:00:00 AM,Carroll,54,100203,72,94963,12,10091,66,110294,84,105054
10/14/2021 11:00:00 AM,Cecil,46,47779,31,43939,1,3899,47,51678,32,47838
10/14/2021 11:00:00 AM,Charles,129,93633,103,86152,11,5498,140,99131,114,91650
10/14/2021 11:00:00 AM,Dorchester,13,15529,10,14368,2,2335,15,17864,12,16703
10/14/2021 11:00:00 AM,Frederick,120,165746,119,156148,20,17617,140,183363,139,173765
10/14/2021 11:00:00 AM,Garrett,20,12410,14,11309,1,994,21,13404,15,12303
10/14/2021 11:00:00 AM,Harford,114,148398,97,139436,5,13696,119,162094,102,153132
10/14/2021 11:00:00 AM,Howard,126,235855,105,223824,9,14685,135,250540,114,238509
10/14/2021 11:00:00 AM,Kent,14,11121,10,10405,7,1002,21,12123,17,11407
10/14/2021 11:00:00 AM,Montgomery,479,756010,402,703431,29,48613,508,804623,431,752044
10/14/2021 11:00:00 AM,OOS,466,228011,178,175726,20,21134,486,249145,198,196860
10/14/2021 11:00:00 AM,Prince Georges,735,547977,727,496486,21,32353,756,580330,748,528839
10/14/2021 11:00:00 AM,Queen Annes,24,29222,23,27398,10,2765,34,31987,33,30163
10/14/2021 11:00:00 AM,Somerset,7,10890,7,9752,2,1153,9,12043,9,10905
10/14/2021 11:00:00 AM,St. Marys,113,60840,73,56185,21,3789,134,64629,94,59974
10/14/2021 11:00:00 AM,Talbot,12,22797,16,21300,3,3034,15,25831,19,24334
10/14/2021 11:00:00 AM,Washington,90,68738,235,63504,3,11526,93,80264,238,75030
10/14/2021 11:00:00 AM,Wicomico,22,49421,43,45596,5,4401,27,53822,48,49997
10/14/2021 11:00:00 AM,Worcester,27,32566,29,30148,7,2800,34,35366,36,32948
10/15/2021 11:00:00 AM,,371,135852,606,118859,23,16003,394,151855,629,134862
10/15/2021 11:00:00 AM,Allegany,54,31022,92,28696,5,3382,59,34404,97,32078
10/15/2021 11:00:00 AM,Anne Arundel,337,357592,329,333934,20,25500,357,383092,349,359434
10/15/2021 11:00:00 AM,Baltimore,463,518824,534,485572,34,37673,497,556497,568,523245
10/15/2021 11:00:00 AM,Baltimore City,462,327516,550,296432,31,21991,493,349507,581,318423
10/15/2021 11:00:00 AM,Calvert,62,55557,54,51434,10,3979,72,59536,64,55413
10/15/2021 11:00:00 AM,Caroline,13,14580,20,13619,1,3181,14,17761,21,16800
10/15/2021 11:00:00 AM,Carroll,69,100272,104,95067,18,10109,87,110381,122,105176
10/15/2021 11:00:00 AM,Cecil,48,47827,63,44002,2,3901,50,51728,65,47903
10/15/2021 11:00:00 AM,Charles,147,93780,153,86305,10,5508,157,99288,163,91813
10/15/2021 11:00:00 AM,Dorchester,35,15564,19,14387,2,2337,37,17901,21,16724
10/15/2021 11:00:00 AM,Frederick,109,165855,126,156274,23,17640,132,183495,149,173914
10/15/2021 11:00:00 AM,Garrett,9,12419,15,11324,2,996,11,13415,17,12320
10/15/2021 11:00:00 AM,Harford,118,148516,136,139572,16,13712,134,162228,152,153284
10/15/2021 11:00:00 AM,Howard,170,236025,148,223972,11,14696,181,250721,159,238668
10/15/2021 11:00:00 AM,Kent,2,11123,6,10411,,1002,,12125,,11413
10/15/2021 11:00:00 AM,Montgomery,593,756603,507,703938,38,48651,631,805254,545,752589
10/15/2021 11:00:00 AM,OOS,585,228596,227,175953,35,21169,620,249765,262,197122
10/15/2021 11:00:00 AM,Prince Georges,799,548776,758,497244,25,32378,824,581154,783,529622
10/15/2021 11:00:00 AM,Queen Annes,28,29250,31,27429,,2765,,32015,,30194
10/15/2021 11:00:00 AM,Somerset,10,10900,15,9767,1,1154,11,12054,16,10921
10/15/2021 11:00:00 AM,St. Marys,157,60997,70,56255,21,3810,178,64807,91,60065
10/15/2021 11:00:00 AM,Talbot,16,22813,23,21323,7,3041,23,25854,30,24364
10/15/2021 11:00:00 AM,Washington,68,68806,79,63583,12,11538,80,80344,91,75121
10/15/2021 11:00:00 AM,Wicomico,47,49468,83,45679,8,4409,55,53877,91,50088
10/15/2021 11:00:00 AM,Worcester,30,32596,30,30178,,2800,,35396,,32978
10/16/2021 11:00:00 AM,,206,136058,253,119112,156,16159,362,152217,409,135271
10/16/2021 11:00:00 AM,Allegany,19,31041,18,28714,3,3385,22,34426,21,32099
10/16/2021 11:00:00 AM,Anne Arundel,170,357762,218,334152,13,25513,183,383275,231,359665
10/16/2021 11:00:00 AM,Baltimore,256,519080,299,485871,8,37681,264,556761,307,523552
10/16/2021 11:00:00 AM,Baltimore City,192,327708,227,296659,17,22008,209,349716,244,318667
10/16/2021 11:00:00 AM,Calvert,27,55584,25,51459,1,3980,28,59564,26,55439
10/16/2021 11:00:00 AM,Caroline,2,14582,4,13623,,3181,,17763,,16804
10/16/2021 11:00:00 AM,Carroll,37,100309,51,95118,1,10110,38,110419,52,105228
10/16/2021 11:00:00 AM,Cecil,24,47851,23,44025,8,3909,32,51760,31,47934
10/16/2021 11:00:00 AM,Charles,71,93851,63,86368,2,5510,73,99361,65,91878
10/16/2021 11:00:00 AM,Dorchester,7,15571,9,14396,,2337,,17908,,16733
10/16/2021 11:00:00 AM,Frederick,68,165923,89,156363,9,17649,77,183572,98,174012
10/16/2021 11:00:00 AM,Garrett,3,12422,6,11330,,996,,13418,,12326
10/16/2021 11:00:00 AM,Harford,78,148594,74,139646,9,13721,87,162315,83,153367
10/16/2021 11:00:00 AM,Howard,70,236095,82,224054,3,14699,73,250794,85,238753
10/16/2021 11:00:00 AM,Kent,2,11125,5,10416,,1002,,12127,,11418
10/16/2021 11:00:00 AM,Montgomery,351,756954,316,704254,17,48668,368,805622,333,752922
10/16/2021 11:00:00 AM,OOS,256,228852,157,176110,12,21181,268,250033,169,197291
10/16/2021 11:00:00 AM,Prince Georges,522,549298,514,497758,15,32393,537,581691,529,530151
10/16/2021 11:00:00 AM,Queen Annes,7,29257,9,27438,,2765,,32022,,30203
10/16/2021 11:00:00 AM,Somerset,2,10902,5,9772,1,1155,3,12057,6,10927
10/16/2021 11:00:00 AM,St. Marys,78,61075,36,56291,18,3828,96,64903,54,60119
10/16/2021 11:00:00 AM,Talbot,5,22818,11,21334,,3041,,25859,,24375
10/16/2021 11:00:00 AM,Washington,43,68849,49,63632,5,11543,48,80392,54,75175
10/16/2021 11:00:00 AM,Wicomico,25,49493,36,45715,,4409,,53902,,50124
10/16/2021 11:00:00 AM,Worcester,6,32602,17,30195,,2800,,35402,,32995
10/17/2021 11:00:00 AM,,278,136336,290,119402,12,16171,290,152507,302,135573
10/17/2021 11:00:00 AM,Allegany,8,31049,12,28726,,3385,,34434,,32111
10/17/2021 11:00:00 AM,Anne Arundel,110,357872,128,334280,1,25514,111,383386,129,359794
10/17/2021 11:00:00 AM,Baltimore,144,519224,147,486018,5,37686,149,556910,152,523704
10/17/2021 11:00:00 AM,Baltimore City,132,327840,134,296793,2,22010,134,349850,136,318803
10/17/2021 11:00:00 AM,Calvert,16,55600,21,51480,1,3981,17,59581,22,55461
10/17/2021 11:00:00 AM,Caroline,3,14585,6,13629,,3181,,17766,,16810
10/17/2021 11:00:00 AM,Carroll,28,100337,26,95144,,10110,,110447,,105254
10/17/2021 11:00:00 AM,Cecil,15,47866,28,44053,2,3911,17,51777,30,47964
10/17/2021 11:00:00 AM,Charles,46,93897,62,86430,1,5511,47,99408,63,91941
10/17/2021 11:00:00 AM,Dorchester,5,15576,5,14401,1,2338,6,17914,6,16739
10/17/2021 11:00:00 AM,Frederick,40,165963,46,156409,,17649,,183612,,174058
10/17/2021 11:00:00 AM,Garrett,5,12427,5,11335,,996,,13423,,12331
10/17/2021 11:00:00 AM,Harford,58,148652,58,139704,10,13731,68,162383,68,153435
10/17/2021 11:00:00 AM,Howard,60,236155,74,224128,,14699,,250854,,238827
10/17/2021 11:00:00 AM,Kent,,11125,,10416,,1002,,12127,,11418
10/17/2021 11:00:00 AM,Montgomery,349,757303,224,704478,14,48682,363,805985,238,753160
10/17/2021 11:00:00 AM,OOS,177,229029,76,176186,2,21183,179,250212,78,197369
10/17/2021 11:00:00 AM,Prince Georges,267,549565,377,498135,5,32398,272,581963,382,530533
10/17/2021 11:00:00 AM,Queen Annes,6,29263,5,27443,1,2766,7,32029,6,30209
10/17/2021 11:00:00 AM,Somerset,2,10904,5,9777,,1155,,12059,,10932
10/17/2021 11:00:00 AM,St. Marys,25,61100,34,56325,2,3830,27,64930,36,60155
10/17/2021 11:00:00 AM,Talbot,5,22823,2,21336,,3041,,25864,,24377
10/17/2021 11:00:00 AM,Washington,20,68869,19,63651,,11543,,80412,,75194
10/17/2021 11:00:00 AM,Wicomico,15,49508,18,45733,,4409,,53917,,50142
10/17/2021 11:00:00 AM,Worcester,12,32614,7,30202,,2800,,35414,,33002
10/18/2021 11:00:00 AM,,75,136411,88,119490,,16171,,152582,,135661
10/18/2021 11:00:00 AM,Allegany,21,31070,37,28763,,3385,,34455,,32148
10/18/2021 11:00:00 AM,Anne Arundel,352,358224,302,334582,26,25540,378,383764,328,360122
10/18/2021 11:00:00 AM,Baltimore,401,519625,382,486400,30,37716,431,557341,412,524116
10/18/2021 11:00:00 AM,Baltimore City,333,328173,404,297197,44,22054,377,350227,448,319251
10/18/2021 11:00:00 AM,Calvert,64,55664,58,51538,6,3987,70,59651,64,55525
10/18/2021 11:00:00 AM,Caroline,11,14596,9,13638,1,3182,12,17778,10,16820
10/18/2021 11:00:00 AM,Carroll,68,100405,74,95218,14,10124,82,110529,88,105342
10/18/2021 11:00:00 AM,Cecil,67,47933,44,44097,,3911,,51844,,48008
10/18/2021 11:00:00 AM,Charles,193,94090,140,86570,10,5521,203,99611,150,92091
10/18/2021 11:00:00 AM,Dorchester,17,15593,16,14417,,2338,,17931,,16755
10/18/2021 11:00:00 AM,Frederick,123,166086,123,156532,19,17668,142,183754,142,174200
10/18/2021 11:00:00 AM,Garrett,9,12436,10,11345,,996,,13432,,12341
10/18/2021 11:00:00 AM,Harford,126,148778,137,139841,20,13751,146,162529,157,153592
10/18/2021 11:00:00 AM,Howard,155,236310,105,224233,12,14711,167,251021,117,238944
10/18/2021 11:00:00 AM,Kent,4,11129,5,10421,,1002,,12131,,11423
10/18/2021 11:00:00 AM,Montgomery,605,757908,407,704885,32,48714,637,806622,439,753599
10/18/2021 11:00:00 AM,OOS,509,229538,204,176390,27,21210,536,250748,231,197600
10/18/2021 11:00:00 AM,Prince Georges,807,550372,816,498951,21,32419,828,582791,837,531370
10/18/2021 11:00:00 AM,Queen Annes,31,29294,25,27468,,2766,,32060,,30234
10/18/2021 11:00:00 AM,Somerset,6,10910,8,9785,,1155,,12065,,10940
10/18/2021 11:00:00 AM,St. Marys,155,61255,72,56397,8,3838,163,65093,80,60235
10/18/2021 11:00:00 AM,Talbot,17,22840,16,21352,1,3042,18,25882,17,24394
10/18/2021 11:00:00 AM,Washington,68,68937,80,63731,7,11550,75,80487,87,75281
10/18/2021 11:00:00 AM,Wicomico,54,49562,72,45805,8,4417,62,53979,80,50222
10/18/2021 11:00:00 AM,Worcester,29,32643,36,30238,2,2802,31,35445,38,33040
10/19/2021 11:00:00 AM,,941,137352,972,120462,5,16176,946,153528,977,136638
10/19/2021 11:00:00 AM,Allegany,19,31089,19,28782,1,3386,20,34475,20,32168
10/19/2021 11:00:00 AM,Anne Arundel,266,358490,230,334812,16,25556,282,384046,246,360368
10/19/2021 11:00:00 AM,Baltimore,368,519993,370,486770,25,37741,393,557734,395,524511
10/19/2021 11:00:00 AM,Baltimore City,345,328518,381,297578,13,22067,358,350585,394,319645
10/19/2021 11:00:00 AM,Calvert,47,55711,56,51594,6,3993,53,59704,62,55587
10/19/2021 11:00:00 AM,Caroline,4,14600,12,13650,,3182,,17782,,16832
10/19/2021 11:00:00 AM,Carroll,59,100464,52,95270,7,10131,66,110595,59,105401
10/19/2021 11:00:00 AM,Cecil,35,47968,43,44140,13,3924,48,51892,56,48064
10/19/2021 11:00:00 AM,Charles,129,94219,95,86665,4,5525,133,99744,99,92190
10/19/2021 11:00:00 AM,Dorchester,9,15602,28,14445,,2338,,17940,,16783
10/19/2021 11:00:00 AM,Frederick,83,166169,120,156652,12,17680,95,183849,132,174332
10/19/2021 11:00:00 AM,Garrett,15,12451,18,11363,3,999,18,13450,21,12362
10/19/2021 11:00:00 AM,Harford,94,148872,108,139949,9,13760,103,162632,117,153709
10/19/2021 11:00:00 AM,Howard,97,236407,107,224340,2,14713,99,251120,109,239053
10/19/2021 11:00:00 AM,Kent,4,11133,6,10427,,1002,,12135,,11429
10/19/2021 11:00:00 AM,Montgomery,482,758390,377,705262,13,48727,495,807117,390,753989
10/19/2021 11:00:00 AM,OOS,429,229967,186,176576,25,21235,454,251202,211,197811
10/19/2021 11:00:00 AM,Prince Georges,636,551008,690,499641,16,32435,652,583443,706,532076
10/19/2021 11:00:00 AM,Queen Annes,15,29309,7,27475,,2766,,32075,,30241
10/19/2021 11:00:00 AM,Somerset,32,10942,53,9838,1,1156,33,12098,54,10994
10/19/2021 11:00:00 AM,St. Marys,68,61323,62,56459,46,3884,114,65207,108,60343
10/19/2021 11:00:00 AM,Talbot,15,22855,20,21372,,3042,,25897,,24414
10/19/2021 11:00:00 AM,Washington,62,68999,81,63812,8,11558,70,80557,89,75370
10/19/2021 11:00:00 AM,Wicomico,30,49592,34,45839,7,4424,37,54016,41,50263
10/19/2021 11:00:00 AM,Worcester,27,32670,15,30253,2,2804,29,35474,17,33057
10/20/2021 11:00:00 AM,,246,137598,248,120710,13,16189,259,153787,261,136899
10/20/2021 11:00:00 AM,Allegany,42,31131,63,28845,9,3395,51,34526,72,32240
10/20/2021 11:00:00 AM,Anne Arundel,274,358764,280,335092,27,25583,301,384347,307,360675
10/20/2021 11:00:00 AM,Baltimore,329,520322,409,487179,29,37770,358,558092,438,524949
10/20/2021 11:00:00 AM,Baltimore City,327,328845,384,297962,14,22081,341,350926,398,320043
10/20/2021 11:00:00 AM,Calvert,34,55745,66,51660,2,3995,36,59740,68,55655
10/20/2021 11:00:00 AM,Caroline,11,14611,14,13664,2,3184,13,17795,16,16848
